date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-11-12T05:41:23,1.57,0.01,58.9,-2.4,3.3,45,30.0,44.1,59.5,nan,nan,0.0,1.56,39.83,49.09
