date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-10-05T01:05:07,2.3,0.02,42.4,1.1,1.8,45,47.5,66.9,60.0,nan,nan,0.0,2.31,36.18,48.28
