date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-07-29T09:11:57,0.52,0.01,57.6,-7.4,5.6,48,9.2,14.5,21.4,20.1,nan,0.0,0.52,33.20,23.01
