date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-09-20T18:48:11,0.9,0.01,44.1,2.1,13.4,41,30.3,56.3,109.4,nan,nan,0.0,0.89,49.74,89.53
