date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-11-16T00:30:04,2.88,0.03,68.3,-1.9,4.1,44,80.1,123.3,162.5,nan,nan,0.0,2.90,76.35,103.52
