Date time,Precipitable Water Vapor [mm],Telescope Azimuth [deg],Telescope Elevation [deg]
2024-09-14T00:00:00,1.80,-100.700281,54.764442
2024-09-14T00:01:00,1.83,-100.739712,54.545504
2024-09-14T00:02:00,1.83,-100.802131,54.325549
2024-09-14T00:03:00,1.81,-100.830502,54.103315
2024-09-14T00:04:00,1.81,-100.888862,53.883121
2024-09-14T00:05:00,1.84,-101.694978,53.811399
2024-09-14T00:06:00,1.84,-101.732390,53.585530
2024-09-14T00:07:00,1.77,-101.018821,53.201802
2024-09-14T00:08:00,1.76,-101.052919,52.957270
2024-09-14T00:09:00,1.80,-101.087608,52.711167
2024-09-14T00:10:00,1.81,-101.120406,52.476656
2024-09-14T00:11:00,1.80,-101.905465,52.456307
2024-09-14T00:12:00,1.81,-101.941616,52.230751
2024-09-14T00:13:00,1.80,-101.221790,51.796189
2024-09-14T00:14:00,1.80,-101.251773,51.585720
2024-09-14T00:15:00,1.79,-101.315395,51.369626
2024-09-14T00:16:00,1.79,-102.089612,51.328177
2024-09-14T00:17:00,1.77,-101.413810,50.895556
2024-09-14T00:18:00,1.87,-101.714749,50.854799
2024-09-14T00:19:00,1.85,-102.203779,50.651578
2024-09-14T00:20:00,1.81,-101.519523,50.236131
2024-09-14T00:21:00,1.87,-101.578690,50.013634
2024-09-14T00:22:00,1.87,-101.590087,49.790127
2024-09-14T00:23:00,1.91,-101.628234,49.571365
2024-09-14T00:24:00,1.83,-101.701002,49.352988
2024-09-14T00:25:00,1.85,-101.751655,49.132680
2024-09-14T00:26:00,1.89,-101.785279,48.883325
2024-09-14T00:27:00,1.79,-101.829238,48.657485
2024-09-14T00:28:00,1.86,-101.873592,48.431726
2024-09-14T00:29:00,1.85,-101.918112,48.206181
2024-09-14T00:30:00,1.84,-100.368549,57.218253
2024-09-14T00:31:00,1.92,-100.470341,56.991310
2024-09-14T00:32:00,1.88,-100.497123,56.760723
2024-09-14T00:33:00,1.74,-102.100799,51.674181
2024-09-14T00:34:00,1.92,-102.812599,47.273382
2024-09-14T00:35:00,1.91,-102.217591,46.845376
2024-09-14T00:36:00,1.90,-102.259433,46.604150
2024-09-14T00:37:00,1.84,-102.941569,46.598660
2024-09-14T00:38:00,1.80,-102.985017,46.374074
2024-09-14T00:39:00,1.96,-102.378883,45.936871
2024-09-14T00:40:00,1.95,-102.414962,45.729341
2024-09-14T00:41:00,1.87,-102.451602,45.519570
2024-09-14T00:42:00,1.90,-102.494841,45.297410
2024-09-14T00:43:00,1.89,-102.539304,45.053930
2024-09-14T00:44:00,1.88,-103.250943,45.025905
2024-09-14T00:45:00,1.95,-102.641546,44.574900
2024-09-14T00:46:00,2.00,-102.717536,44.357927
2024-09-14T00:47:00,1.92,-102.785054,44.140170
2024-09-14T00:48:00,1.98,-103.433131,44.128258
2024-09-14T00:49:00,1.94,-102.962358,43.696911
2024-09-14T00:50:00,1.92,-102.912065,43.481158
2024-09-14T00:51:00,1.92,-102.933604,43.258103
2024-09-14T00:52:00,1.94,-102.975413,43.039899
2024-09-14T00:53:00,1.99,-103.047818,42.822868
2024-09-14T00:54:00,1.93,-103.713065,42.783187
2024-09-14T00:55:00,1.99,-103.207720,42.438896
2024-09-14T00:56:00,2.01,-103.224493,42.120516
2024-09-14T00:57:00,2.02,-103.265388,41.907570
2024-09-14T00:58:00,1.95,-103.306701,41.694299
2024-09-14T00:59:00,1.95,-103.348091,41.478022
2024-09-14T01:00:00,2.00,-103.399150,41.241406
2024-09-14T01:01:00,2.00,-103.448787,40.994685
2024-09-14T01:02:00,1.99,-103.497125,40.755130
2024-09-14T01:03:00,2.03,-104.148418,40.767997
2024-09-14T01:04:00,2.05,-104.197851,40.544329
2024-09-14T01:05:00,2.00,-103.695938,40.085556
2024-09-14T01:06:00,2.04,-103.732328,39.865746
2024-09-14T01:07:00,2.03,-103.758112,39.643084
2024-09-14T01:08:00,2.04,-103.806894,39.426180
2024-09-14T01:09:00,1.99,-103.883778,39.210594
2024-09-14T01:10:00,1.96,-104.498958,39.203628
2024-09-14T01:11:00,1.99,-104.550207,38.980627
2024-09-14T01:12:00,2.04,-104.050622,38.558375
2024-09-14T01:13:00,2.13,-104.085070,38.336554
2024-09-14T01:14:00,2.05,-104.116321,38.114555
2024-09-14T01:15:00,2.10,-104.756323,38.087943
2024-09-14T01:16:00,2.13,-104.264794,37.668263
2024-09-14T01:17:00,2.04,-104.315441,37.433295
2024-09-14T01:18:00,2.10,-104.366957,37.195624
2024-09-14T01:19:00,2.01,-104.419158,36.956388
2024-09-14T01:20:00,2.09,-104.471865,36.725776
2024-09-14T01:21:00,2.07,-105.071641,36.750749
2024-09-14T01:22:00,2.12,-105.124866,36.527802
2024-09-14T01:23:00,2.16,-105.127179,36.307072
