Date time,Precipitable Water Vapor [mm],Telescope Azimuth [deg],Telescope Elevation [deg]
2024-08-21T00:00:00,3.58,211.959526,52.894275
2024-08-21T00:01:00,3.73,212.137467,52.772080
2024-08-21T00:02:00,3.82,212.296020,52.649185
2024-08-21T00:03:00,3.76,212.434578,52.525866
2024-08-21T00:04:00,3.72,212.607943,52.401952
2024-08-21T00:05:00,3.84,212.762059,52.277263
2024-08-21T00:06:00,3.93,212.894586,52.152312
2024-08-21T00:07:00,4.06,213.060814,52.026637
2024-08-21T00:08:00,3.77,213.228053,51.900830
2024-08-21T00:09:00,3.67,213.369868,51.766749
2024-08-21T00:10:00,3.99,213.515360,51.654633
2024-08-21T00:11:00,3.94,198.939767,74.957472
2024-08-21T00:12:00,3.92,199.492584,74.882051
2024-08-21T00:13:00,3.90,200.224432,74.803715
2024-08-21T00:14:00,3.88,200.920569,74.715532
2024-08-21T00:15:00,3.86,201.606923,74.643575
2024-08-21T00:16:00,3.54,202.348151,74.553785
2024-08-21T00:17:00,3.61,202.831605,74.464995
2024-08-21T00:18:00,3.78,203.494683,74.374091
2024-08-21T00:19:00,3.89,204.228224,74.280804
2024-08-21T00:20:00,3.83,204.855806,74.185000
2024-08-21T00:21:00,3.78,205.492127,74.086898
2024-08-21T00:22:00,3.81,206.120314,73.986524
2024-08-21T00:23:00,3.67,206.739424,73.883817
2024-08-21T00:24:00,3.74,207.994233,75.883809
2024-08-21T00:25:00,3.78,206.112472,75.494020
2024-08-21T00:26:00,3.72,206.898999,75.380391
2024-08-21T00:27:00,3.65,207.697986,75.259893
2024-08-21T00:28:00,3.67,208.138819,75.147166
2024-08-21T00:29:00,4.30,211.406990,75.312299
2024-08-21T00:30:00,3.76,212.054288,75.190986
2024-08-21T00:31:00,4.56,209.790406,75.054527
2024-08-21T00:32:00,3.72,210.405644,74.810285
2024-08-21T00:33:00,3.85,211.142689,74.674984
2024-08-21T00:34:00,3.78,211.844724,74.540743
2024-08-21T00:35:00,3.65,212.537837,74.402790
2024-08-21T00:36:00,3.51,213.310223,74.242615
2024-08-21T00:37:00,3.64,213.979786,74.097742
2024-08-21T00:38:00,3.67,214.610620,73.956516
2024-08-21T00:39:00,3.63,217.372561,74.006713
2024-08-21T00:40:00,3.59,217.908693,73.865730
2024-08-21T00:41:00,3.59,216.435860,73.724124
2024-08-21T00:42:00,3.46,216.280408,73.559014
2024-08-21T00:43:00,3.66,216.877285,73.406507
2024-08-21T00:44:00,3.93,217.462088,73.251913
2024-08-21T00:45:00,3.52,218.035121,73.095074
2024-08-21T00:46:00,3.54,218.687256,72.909097
2024-08-21T00:47:00,3.45,221.382267,72.834778
2024-08-21T00:48:00,3.75,219.672294,72.612252
2024-08-21T00:49:00,3.37,220.215361,72.442469
2024-08-21T00:50:00,3.35,220.721213,72.279490
2024-08-21T00:51:00,3.31,223.159474,72.213889
2024-08-21T00:52:00,3.34,223.581775,72.055632
2024-08-21T00:53:00,3.38,223.186639,71.895969
2024-08-21T00:54:00,3.48,222.051321,71.826799
2024-08-21T00:55:00,3.20,222.600632,71.626228
2024-08-21T00:56:00,3.29,223.070565,71.449762
2024-08-21T00:57:00,3.35,223.519746,71.275890
2024-08-21T00:58:00,3.38,223.965441,71.098309
2024-08-21T00:59:00,3.24,224.405788,70.917175
2024-08-21T01:00:00,3.17,224.832193,70.736413
2024-08-21T01:01:00,3.27,224.977500,70.563450
2024-08-21T01:02:00,3.20,227.365067,70.409104
2024-08-21T01:03:00,3.33,227.702189,70.238990
2024-08-21T01:04:00,3.35,225.975018,70.226872
2024-08-21T01:05:00,3.03,226.370437,70.040015
2024-08-21T01:06:00,3.42,226.775654,69.842491
2024-08-21T01:07:00,3.28,227.168530,69.645109
2024-08-21T01:08:00,3.30,227.532826,69.457437
2024-08-21T01:09:00,3.18,227.894693,69.265239
2024-08-21T01:10:00,3.26,229.882384,69.023616
2024-08-21T01:11:00,3.18,228.523022,68.914597
2024-08-21T01:12:00,3.15,227.612430,66.876581
2024-08-21T01:13:00,3.19,227.760923,66.705967
2024-08-21T01:14:00,3.26,228.062731,66.534903
2024-08-21T01:15:00,3.19,228.337225,66.363138
2024-08-21T01:16:00,3.17,228.568373,66.194184
2024-08-21T01:17:00,3.31,228.773078,66.017680
2024-08-21T01:18:00,3.49,232.022464,67.589584
2024-08-21T01:19:00,3.73,230.536598,67.435385
2024-08-21T01:20:00,3.40,230.986370,67.300903
2024-08-21T01:21:00,3.52,231.152134,67.110198
2024-08-21T01:22:00,3.34,231.337940,66.924486
2024-08-21T01:23:00,3.30,231.538551,66.742158
2024-08-21T01:24:00,3.13,233.409552,66.506662
2024-08-21T01:25:00,3.38,233.628736,66.303078
2024-08-21T01:26:00,3.23,233.840383,66.116787
2024-08-21T01:27:00,3.32,232.561679,66.056404
2024-08-21T01:28:00,3.19,232.713106,65.866443
2024-08-21T01:29:00,3.15,232.838643,65.671944
2024-08-21T01:30:00,3.10,233.005735,65.485783
2024-08-21T01:31:00,3.22,233.330083,65.326331
2024-08-21T01:32:00,3.30,233.465857,65.134288
2024-08-21T01:33:00,3.10,233.597528,64.941966
2024-08-21T01:34:00,3.48,235.388359,64.611805
2024-08-21T01:35:00,2.88,234.440580,64.440045
2024-08-21T01:36:00,2.94,234.326298,64.425803
2024-08-21T01:37:00,2.94,234.444616,64.231933
2024-08-21T01:38:00,2.95,234.543592,64.035945
2024-08-21T01:39:00,3.10,234.675924,63.846983
2024-08-21T01:40:00,3.25,235.011234,63.687971
2024-08-21T01:41:00,2.90,235.117089,63.493480
2024-08-21T01:42:00,3.13,235.172767,63.290631
2024-08-21T01:43:00,3.26,236.853656,62.887806
2024-08-21T01:44:00,2.91,237.000039,62.694293
2024-08-21T01:45:00,2.86,237.143554,62.500750
2024-08-21T01:46:00,3.06,237.285443,62.306701
2024-08-21T01:47:00,2.82,236.119546,62.385418
2024-08-21T01:48:00,2.76,236.217309,62.191014
2024-08-21T01:49:00,2.89,236.311314,61.996489
2024-08-21T01:50:00,2.76,236.374754,61.795310
2024-08-21T01:51:00,2.95,236.634937,61.626731
2024-08-21T01:52:00,2.86,236.698719,61.427865
2024-08-21T01:53:00,2.78,236.768332,61.230352
2024-08-21T01:54:00,2.88,237.534019,61.016318
2024-08-21T01:55:00,2.86,238.431499,60.548431
2024-08-21T01:56:00,2.68,238.545701,60.351641
2024-08-21T01:57:00,2.71,237.442533,60.499249
2024-08-21T01:58:00,2.50,237.463716,60.295037
2024-08-21T01:59:00,2.58,237.540296,60.099867
2024-08-21T02:00:00,2.53,237.609006,59.903345
2024-08-21T02:01:00,2.61,237.868528,59.731713
2024-08-21T02:02:00,2.43,237.931328,59.534682
2024-08-21T02:03:00,2.46,237.991121,59.337045
2024-08-21T02:04:00,2.54,238.043287,59.139005
2024-08-21T02:05:00,2.46,239.476787,58.571337
2024-08-21T02:06:00,2.49,238.436737,58.780111
2024-08-21T02:07:00,2.50,238.482546,58.581347
2024-08-21T02:08:00,2.58,238.521535,58.381891
2024-08-21T02:09:00,2.42,237.733322,57.764052
2024-08-21T02:10:00,2.49,237.093224,56.189231
2024-08-21T02:11:00,2.35,237.115796,55.995895
2024-08-21T02:12:00,2.45,237.215697,55.802281
2024-08-21T02:13:00,2.39,237.293873,55.604830
2024-08-21T02:14:00,2.34,237.376973,55.421750
2024-08-21T02:15:00,2.34,240.318652,56.575193
2024-08-21T02:16:00,2.40,239.090173,56.537404
2024-08-21T02:17:00,2.36,239.215023,56.335368
2024-08-21T02:18:00,2.47,240.535913,55.973647
2024-08-21T02:19:00,2.47,240.605748,55.772744
2024-08-21T02:20:00,2.39,239.849075,55.620652
2024-08-21T02:21:00,2.35,239.422897,55.738562
2024-08-21T02:22:00,2.35,239.507330,55.521023
2024-08-21T02:23:00,2.29,239.591852,55.298225
2024-08-21T02:24:00,2.32,239.686212,55.041377
2024-08-21T02:25:00,2.25,239.763090,54.827078
2024-08-21T02:26:00,2.30,239.840677,54.606465
2024-08-21T02:27:00,2.30,239.915188,54.387459
2024-08-21T02:28:00,2.29,239.991749,54.158219
2024-08-21T02:29:00,2.37,241.213661,53.756623
2024-08-21T02:30:00,2.31,240.118797,53.750419
2024-08-21T02:31:00,2.34,241.266651,53.443612
2024-08-21T02:32:00,2.35,241.368855,53.149426
2024-08-21T02:33:00,2.33,240.238413,53.366503
2024-08-21T02:34:00,2.38,240.303473,53.144545
2024-08-21T02:35:00,2.38,240.369359,52.915256
2024-08-21T02:36:00,2.35,240.433890,52.679879
2024-08-21T02:37:00,2.38,240.495595,52.452679
2024-08-21T02:38:00,2.43,240.556480,52.218668
2024-08-21T02:39:00,2.40,240.614786,51.989985
2024-08-21T02:40:00,2.38,240.670409,51.767023
2024-08-21T02:41:00,2.25,241.763809,51.324029
2024-08-21T02:42:00,2.30,241.799997,51.120495
2024-08-21T02:43:00,2.35,240.779786,51.303209
2024-08-21T02:44:00,2.35,240.774431,51.286857
2024-08-21T02:45:00,2.31,240.748380,51.286977
2024-08-21T02:46:00,2.30,241.940707,50.306739
2024-08-21T02:47:00,2.33,240.879448,50.341109
2024-08-21T02:48:00,2.35,242.004039,49.899339
2024-08-21T02:49:00,2.48,242.033862,49.695955
2024-08-21T02:50:00,2.41,242.067994,49.489289
2024-08-21T02:51:00,2.39,240.998148,49.735215
2024-08-21T02:52:00,2.43,241.041929,49.497240
2024-08-21T02:53:00,2.39,241.081604,49.270273
2024-08-21T02:54:00,2.33,241.120749,49.038293
2024-08-21T02:55:00,2.42,241.163947,48.772507
2024-08-21T02:56:00,2.31,241.199730,48.543744
2024-08-21T02:57:00,2.36,241.234149,48.314813
2024-08-21T02:58:00,2.30,242.258878,47.859982
2024-08-21T02:59:00,2.39,242.279753,47.655946
2024-08-21T03:00:00,2.39,242.165469,47.454409
2024-08-21T03:01:00,2.31,242.317235,47.247714
2024-08-21T03:02:00,2.30,241.347596,47.485483
2024-08-21T03:03:00,2.22,241.378234,47.230242
2024-08-21T03:04:00,2.22,241.408775,46.971172
2024-08-21T03:05:00,2.24,241.434620,46.742911
2024-08-21T03:06:00,2.18,241.459865,46.511779
2024-08-21T03:07:00,2.17,241.482367,46.292272
2024-08-21T03:08:00,2.16,242.421502,45.816955
2024-08-21T03:09:00,2.28,242.432516,45.612417
2024-08-21T03:10:00,2.24,242.443992,45.407701
2024-08-21T03:11:00,2.18,241.543330,45.658262
2024-08-21T03:12:00,2.24,241.564058,45.409893
2024-08-21T03:13:00,2.18,241.584470,45.137089
2024-08-21T03:14:00,2.18,241.601418,44.914644
2024-08-21T03:15:00,2.26,242.485957,44.385351
2024-08-21T03:16:00,2.22,241.628005,44.467460
2024-08-21T03:17:00,2.16,242.496088,43.975769
2024-08-21T03:18:00,2.19,242.500572,43.770860
2024-08-21T03:19:00,2.05,242.454822,43.563030
2024-08-21T03:20:00,2.11,241.664447,43.849288
2024-08-21T03:21:00,2.06,241.674973,43.628939
2024-08-21T03:22:00,2.00,241.685123,43.393093
2024-08-21T03:23:00,2.04,241.694760,43.133048
2024-08-21T03:24:00,2.10,241.703010,42.894805
2024-08-21T03:25:00,2.16,241.709719,42.667000
2024-08-21T03:26:00,2.14,241.715404,42.436970
2024-08-21T03:27:00,2.07,242.508012,41.929688
2024-08-21T03:28:00,2.02,242.504998,41.725162
2024-08-21T03:29:00,2.16,242.473863,41.516788
2024-08-21T03:30:00,2.05,242.497770,41.316300
2024-08-21T03:31:00,2.16,241.728919,41.641311
2024-08-21T03:32:00,2.17,241.730649,41.404477
2024-08-21T03:33:00,2.08,241.730892,41.143401
2024-08-21T03:34:00,2.07,241.730354,40.902354
2024-08-21T03:35:00,2.02,241.729623,40.667492
2024-08-21T03:36:00,2.13,149.674980,62.105233
2024-08-21T03:37:00,2.11,149.955402,62.221103
2024-08-21T03:38:00,2.06,150.282486,62.335988
2024-08-21T03:39:00,2.11,150.560265,62.454193
2024-08-21T03:40:00,2.13,150.812723,62.563291
2024-08-21T03:41:00,2.03,114.959710,43.317916
2024-08-21T03:42:00,2.11,114.953699,43.526736
2024-08-21T03:43:00,2.10,114.948838,43.736203
2024-08-21T03:44:00,2.07,114.956813,44.106318
2024-08-21T03:45:00,2.16,114.949720,44.327838
2024-08-21T03:46:00,2.12,114.936889,44.363442
2024-08-21T03:47:00,2.08,114.934324,44.572587
2024-08-21T03:48:00,2.16,114.937385,44.942882
2024-08-21T03:49:00,2.21,114.933011,45.164320
2024-08-21T03:50:00,2.23,114.930763,45.199798
2024-08-21T03:51:00,2.29,114.931231,45.409193
2024-08-21T03:52:00,2.26,114.928375,45.784148
2024-08-21T03:53:00,2.21,114.927356,46.006015
2024-08-21T03:54:00,2.25,114.936466,46.036871
2024-08-21T03:55:00,2.26,114.930282,46.400222
2024-08-21T03:56:00,2.33,114.931251,46.621380
2024-08-21T03:57:00,2.27,114.933382,46.842793
2024-08-21T03:58:00,2.29,114.954037,46.873413
2024-08-21T03:59:00,2.36,114.959711,47.080630
2024-08-21T04:00:00,2.40,114.973010,47.471936
2024-08-21T04:01:00,2.32,114.997734,47.678171
2024-08-21T04:02:00,2.37,114.984281,47.709802
2024-08-21T04:03:00,2.37,114.981509,48.094892
2024-08-21T04:04:00,2.39,115.010077,48.301042
2024-08-21T04:05:00,2.31,115.040597,48.506901
2024-08-21T04:06:00,2.34,115.027507,48.546260
2024-08-21T04:07:00,2.38,115.028596,48.923552
2024-08-21T04:08:00,2.40,115.078219,49.129143
2024-08-21T04:09:00,2.37,115.068693,49.172937
2024-08-21T04:10:00,2.36,115.078026,49.545451
2024-08-21T04:11:00,2.38,115.114578,49.751263
2024-08-21T04:12:00,2.42,115.151670,49.956648
2024-08-21T04:13:00,2.39,115.136663,50.008180
2024-08-21T04:14:00,2.49,115.151633,50.373382
2024-08-21T04:15:00,2.38,115.192106,50.578077
2024-08-21T04:16:00,2.37,115.197391,50.634848
2024-08-21T04:17:00,2.45,115.219528,50.843643
2024-08-21T04:18:00,2.43,115.282679,51.202658
2024-08-21T04:19:00,2.45,115.305889,51.425652
2024-08-21T04:20:00,2.41,115.329874,51.647406
2024-08-21T04:21:00,2.46,115.318515,51.677896
2024-08-21T04:22:00,2.37,115.377699,52.040376
2024-08-21T04:23:00,2.50,115.404835,52.260587
2024-08-21T04:24:00,2.36,115.432906,52.481845
2024-08-21T04:25:00,2.40,115.435006,52.512124
2024-08-21T04:26:00,2.55,115.489855,52.878642
2024-08-21T04:27:00,2.47,115.521763,53.099456
2024-08-21T04:28:00,2.38,115.533238,53.136503
2024-08-21T04:29:00,2.39,115.569004,53.344564
2024-08-21T04:30:00,2.42,115.619288,53.711862
2024-08-21T04:31:00,2.37,115.656584,53.935076
2024-08-21T04:32:00,2.46,115.681926,53.968576
2024-08-21T04:33:00,2.37,115.754573,54.341789
2024-08-21T04:34:00,2.35,115.763453,54.384363
2024-08-21T04:35:00,2.39,115.852634,54.770791
2024-08-21T04:36:00,2.40,115.849919,54.799776
2024-08-21T04:37:00,2.40,115.895190,55.007194
2024-08-21T04:38:00,2.34,115.969181,55.389614
2024-08-21T04:39:00,2.36,116.039773,55.592998
2024-08-21T04:40:00,2.41,116.039353,55.629361
2024-08-21T04:41:00,2.43,116.089943,55.836466
2024-08-21T04:42:00,2.61,116.176590,56.210925
2024-08-21T04:43:00,2.62,116.262159,56.412596
2024-08-21T04:44:00,2.56,116.250789,56.457333
2024-08-21T04:45:00,2.63,116.334290,56.827183
2024-08-21T04:46:00,2.59,116.420167,57.029390
2024-08-21T04:47:00,2.53,116.425887,57.078055
2024-08-21T04:48:00,2.61,116.487137,57.284408
2024-08-21T04:49:00,2.74,116.584545,57.645458
2024-08-21T04:50:00,2.73,116.677449,57.846640
2024-08-21T04:51:00,2.59,178.176662,67.172700
2024-08-21T04:52:00,2.76,178.627038,67.178878
2024-08-21T04:53:00,2.65,179.128969,67.183960
2024-08-21T04:54:00,2.88,179.570799,67.194604
2024-08-21T04:55:00,2.83,117.047908,58.890584
