Date time,Precipitable Water Vapor [mm],Telescope Azimuth [deg],Telescope Elevation [deg]
2024-09-18T00:00:00,1.26,258.642014,51.231029
2024-09-18T00:01:00,1.26,258.597140,50.970928
2024-09-18T00:02:00,1.26,258.556258,50.733538
2024-09-18T00:03:00,1.26,257.806726,50.712456
2024-09-18T00:04:00,1.24,258.481022,50.281485
2024-09-18T00:05:00,1.26,258.446891,50.083669
2024-09-18T00:06:00,1.25,258.407726,49.861529
2024-09-18T00:07:00,1.26,257.650695,49.811019
2024-09-18T00:08:00,1.27,258.333671,49.420250
2024-09-18T00:09:00,1.26,258.286234,49.166638
2024-09-18T00:10:00,1.26,258.240819,48.918176
2024-09-18T00:11:00,1.26,257.490108,48.909878
2024-09-18T00:12:00,1.26,257.449381,48.684988
2024-09-18T00:13:00,1.28,257.408309,48.459689
2024-09-18T00:14:00,1.28,257.366975,48.234541
2024-09-18T00:15:00,1.28,257.325327,48.009402
2024-09-18T00:16:00,1.28,257.283470,47.784535
2024-09-18T00:17:00,1.26,257.241194,47.559602
2024-09-18T00:18:00,1.24,257.198995,47.334380
2024-09-18T00:19:00,1.25,257.156277,47.109535
2024-09-18T00:20:00,1.26,257.113388,46.884589
2024-09-18T00:21:00,1.24,257.070281,46.659765
2024-09-18T00:22:00,1.23,257.026855,46.434959
2024-09-18T00:23:00,1.24,256.983238,46.210168
2024-09-18T00:24:00,1.23,256.939310,45.985337
2024-09-18T00:25:00,1.23,256.894984,45.760765
2024-09-18T00:26:00,1.21,256.850819,45.536269
2024-09-18T00:27:00,1.19,256.806172,45.311696
2024-09-18T00:28:00,1.17,256.761265,45.087182
2024-09-18T00:29:00,1.14,257.335964,44.682257
2024-09-18T00:30:00,1.13,257.287310,44.441915
2024-09-18T00:31:00,1.13,256.621801,44.413781
2024-09-18T00:32:00,1.10,256.579368,44.189164
2024-09-18T00:33:00,1.09,257.148178,43.746566
2024-09-18T00:34:00,1.08,257.102946,43.525855
2024-09-18T00:35:00,1.08,256.440822,43.516297
2024-09-18T00:36:00,1.06,256.393840,43.292055
2024-09-18T00:37:00,1.07,256.970845,42.875437
2024-09-18T00:38:00,1.07,256.922802,42.647049
2024-09-18T00:39:00,1.06,256.252323,42.619689
