Date time,Precipitable Water Vapor [mm],Telescope Azimuth [deg],Telescope Elevation [deg]
2024-08-05T00:00:00,1.45,75.692957,45.853125
2024-08-05T00:01:00,1.45,75.570462,46.076649
2024-08-05T00:02:00,1.46,75.377317,46.299736
2024-08-05T00:03:00,1.43,75.233988,46.522999
2024-08-05T00:04:00,1.44,75.057678,46.745773
2024-08-05T00:05:00,1.44,74.911818,46.968882
2024-08-05T00:06:00,1.44,74.750614,47.191426
2024-08-05T00:07:00,1.47,74.584654,47.413745
2024-08-05T00:08:00,1.46,74.419605,47.636179
2024-08-05T00:09:00,1.43,74.236137,47.858289
2024-08-05T00:10:00,1.46,74.084979,48.080167
2024-08-05T00:11:00,1.45,73.913126,48.301786
2024-08-05T00:12:00,1.46,73.754268,48.515755
2024-08-05T00:13:00,1.40,73.557328,48.744730
2024-08-05T00:14:00,1.48,-75.597880,36.769079
2024-08-05T00:15:00,1.46,-75.789139,36.545437
2024-08-05T00:16:00,1.47,-75.919367,36.322013
2024-08-05T00:17:00,1.50,-76.049011,36.098270
2024-08-05T00:18:00,1.49,-76.196309,35.878148
2024-08-05T00:19:00,1.47,-76.354447,35.650373
2024-08-05T00:20:00,1.46,-47.253311,54.695031
2024-08-05T00:21:00,1.46,-47.522522,54.525477
2024-08-05T00:22:00,1.43,-47.742677,54.355160
2024-08-05T00:23:00,1.43,-48.056228,54.183653
2024-08-05T00:24:00,1.47,-48.461623,54.011644
2024-08-05T00:25:00,1.47,-48.767597,53.838779
2024-08-05T00:26:00,1.47,-49.072603,53.665090
2024-08-05T00:27:00,1.45,-49.281345,53.490352
2024-08-05T00:28:00,1.43,-49.581942,53.314974
2024-08-05T00:29:00,1.43,-49.971640,53.138855
2024-08-05T00:30:00,1.45,-50.266530,52.962153
2024-08-05T00:31:00,1.47,-50.603938,52.784218
2024-08-05T00:32:00,1.46,-50.848423,52.605661
2024-08-05T00:33:00,1.46,-51.135332,52.426629
2024-08-05T00:34:00,1.44,-51.330021,52.246779
2024-08-05T00:35:00,1.39,-51.612343,52.066336
2024-08-05T00:36:00,1.41,-51.983165,51.884973
2024-08-05T00:37:00,1.41,-52.261283,51.703089
2024-08-05T00:38:00,1.40,-52.534265,51.520296
2024-08-05T00:39:00,1.37,-52.721200,51.336943
2024-08-05T00:40:00,1.34,-52.992818,51.153166
2024-08-05T00:41:00,1.34,-53.350295,50.968371
2024-08-05T00:42:00,1.37,-60.469334,44.575200
2024-08-05T00:43:00,1.39,-60.676925,44.374199
2024-08-05T00:44:00,1.40,-60.847154,44.172710
2024-08-05T00:45:00,1.36,-61.130869,43.971141
2024-08-05T00:46:00,1.37,-61.335855,43.769066
2024-08-05T00:47:00,1.36,-61.461846,43.566449
