Date time,Precipitable Water Vapor [mm],Telescope Azimuth [deg],Telescope Elevation [deg]
2024-08-25T00:00:00,0.57,180.000043,14.999886
2024-08-25T00:01:00,0.57,180.000043,14.999881
2024-08-25T00:02:00,0.57,180.000030,14.999897
2024-08-25T00:03:00,0.57,180.000051,14.999889
2024-08-25T00:04:00,0.59,214.830595,50.386222
2024-08-25T00:05:00,0.58,215.038586,50.254381
2024-08-25T00:06:00,0.58,215.089346,50.121889
2024-08-25T00:07:00,0.58,215.294242,49.989137
2024-08-25T00:08:00,0.58,215.367931,49.856014
2024-08-25T00:09:00,0.58,215.466660,49.722250
2024-08-25T00:10:00,0.59,215.590010,49.588151
2024-08-25T00:11:00,0.57,215.788434,49.453681
2024-08-25T00:12:00,0.57,215.857174,49.318939
2024-08-25T00:13:00,0.58,215.976334,49.191136
2024-08-25T00:14:00,0.56,216.085154,49.048031
2024-08-25T00:15:00,0.58,216.184335,48.912071
2024-08-25T00:16:00,0.57,216.316254,48.775632
2024-08-25T00:17:00,0.57,216.429660,48.638994
2024-08-25T00:18:00,0.57,216.524990,48.501910
2024-08-25T00:19:00,0.58,216.666832,48.364389
2024-08-25T00:20:00,0.58,216.745340,48.226645
2024-08-25T00:21:00,0.58,219.571002,70.984184
2024-08-25T00:22:00,0.57,219.871950,70.837295
2024-08-25T00:23:00,0.58,220.301881,70.688756
2024-08-25T00:24:00,0.58,220.691435,70.535298
2024-08-25T00:25:00,0.58,221.085029,70.395823
2024-08-25T00:26:00,0.58,218.811467,73.618079
2024-08-25T00:27:00,0.58,216.775692,73.204710
2024-08-25T00:28:00,0.58,219.818952,73.325873
2024-08-25T00:29:00,0.58,220.307539,73.177253
2024-08-25T00:30:00,0.57,220.710990,73.027437
2024-08-25T00:31:00,0.57,219.084937,72.713640
2024-08-25T00:32:00,0.57,219.485442,72.553761
2024-08-25T00:33:00,0.56,219.879289,72.393442
2024-08-25T00:34:00,0.56,220.272976,72.234085
2024-08-25T00:35:00,0.56,220.662278,72.075020
2024-08-25T00:36:00,0.56,221.266602,71.972820
2024-08-25T00:37:00,0.56,221.630564,71.808580
2024-08-25T00:38:00,0.56,221.991945,71.644857
2024-08-25T00:39:00,0.56,222.346778,71.480369
2024-08-25T00:40:00,0.55,222.759917,71.324819
2024-08-25T00:41:00,0.55,225.466888,71.290195
2024-08-25T00:42:00,0.55,224.262439,71.027889
2024-08-25T00:43:00,0.55,226.210812,70.959070
2024-08-25T00:44:00,0.55,226.571804,70.792264
2024-08-25T00:45:00,0.55,224.794218,70.584703
2024-08-25T00:46:00,0.54,225.105771,70.415207
2024-08-25T00:47:00,0.54,225.394334,70.240979
2024-08-25T00:48:00,0.54,225.676194,70.065699
2024-08-25T00:49:00,0.54,226.205943,69.910839
2024-08-25T00:50:00,0.54,226.532244,69.784533
2024-08-25T00:51:00,0.54,226.798587,69.607995
2024-08-25T00:52:00,0.54,227.049255,69.428232
2024-08-25T00:53:00,0.53,229.413881,69.266626
2024-08-25T00:54:00,0.54,229.803234,69.071401
2024-08-25T00:55:00,0.53,230.090172,68.894730
2024-08-25T00:56:00,0.53,228.406169,68.794000
2024-08-25T00:57:00,0.54,230.651091,68.539299
2024-08-25T00:58:00,0.53,228.943378,68.443666
2024-08-25T00:59:00,0.53,229.151252,68.258622
2024-08-25T01:00:00,0.53,229.360249,68.074382
2024-08-25T01:01:00,0.53,229.570751,67.891418
2024-08-25T01:02:00,0.53,229.970236,67.746453
2024-08-25T01:03:00,0.53,230.156380,67.559149
2024-08-25T01:04:00,0.54,230.342487,67.372568
2024-08-25T01:05:00,0.53,232.675785,67.091212
2024-08-25T01:06:00,0.53,232.905963,66.907477
2024-08-25T01:07:00,0.53,231.307112,66.890488
2024-08-25T01:08:00,0.53,231.485171,66.708997
2024-08-25T01:09:00,0.53,231.646159,66.519388
2024-08-25T01:10:00,0.53,231.757816,66.320147
2024-08-25T01:11:00,0.53,232.176052,66.179903
2024-08-25T01:12:00,0.53,234.196106,65.793902
2024-08-25T01:13:00,0.52,232.555410,65.808746
2024-08-25T01:14:00,0.53,232.705267,65.618711
2024-08-25T01:15:00,0.52,232.835543,65.425408
2024-08-25T01:16:00,0.52,233.245126,65.243757
2024-08-25T01:17:00,0.52,235.157810,64.852704
2024-08-25T01:18:00,0.52,233.610993,64.917435
2024-08-25T01:19:00,0.51,234.438077,61.031638
2024-08-25T01:20:00,0.53,234.581435,60.843764
2024-08-25T01:21:00,0.52,234.749031,60.655466
2024-08-25T01:22:00,0.51,234.908842,60.467048
2024-08-25T01:23:00,0.50,235.028554,60.281796
2024-08-25T01:24:00,0.51,235.126946,60.089213
2024-08-25T01:25:00,0.51,236.507884,63.325280
2024-08-25T01:26:00,0.51,235.121395,63.349841
2024-08-25T01:27:00,0.51,235.307743,63.140139
2024-08-25T01:28:00,0.50,235.489611,62.930504
2024-08-25T01:29:00,0.50,235.664211,62.724599
2024-08-25T01:30:00,0.50,235.835305,62.518046
2024-08-25T01:31:00,0.50,236.008250,62.304326
2024-08-25T01:32:00,0.50,236.144654,62.102626
2024-08-25T01:33:00,0.50,237.655512,61.775847
2024-08-25T01:34:00,0.50,237.570075,61.577677
2024-08-25T01:35:00,0.50,236.453032,61.733659
2024-08-25T01:36:00,0.50,236.609781,61.522320
2024-08-25T01:37:00,0.50,236.763560,61.309423
2024-08-25T01:38:00,0.49,236.916220,61.093069
2024-08-25T01:39:00,0.50,238.400183,60.601461
2024-08-25T01:40:00,0.50,237.181132,60.698736
2024-08-25T01:41:00,0.49,237.343756,60.450427
2024-08-25T01:42:00,0.50,237.478374,60.241159
2024-08-25T01:43:00,0.50,237.616727,60.020486
2024-08-25T01:44:00,0.50,237.749480,59.803800
2024-08-25T01:45:00,0.50,237.873190,59.597526
2024-08-25T01:46:00,0.50,239.158429,59.222813
2024-08-25T01:47:00,0.51,239.258479,59.022197
2024-08-25T01:48:00,0.50,239.355991,58.823781
2024-08-25T01:49:00,0.50,238.211478,59.012873
2024-08-25T01:50:00,0.50,238.333591,58.789849
2024-08-25T01:51:00,0.50,238.449814,58.572846
2024-08-25T01:52:00,0.50,238.564922,58.352064
2024-08-25T01:53:00,0.50,239.812547,57.828944
2024-08-25T01:54:00,0.50,238.762864,57.952303
2024-08-25T01:55:00,0.51,238.869689,57.733287
2024-08-25T01:56:00,0.51,238.973016,57.516308
2024-08-25T01:57:00,0.50,239.086801,57.269849
2024-08-25T01:58:00,0.51,239.188085,57.045670
2024-08-25T01:59:00,0.51,239.258290,56.909744
2024-08-25T02:00:00,0.50,240.372658,56.429231
2024-08-25T02:01:00,0.50,240.445333,56.228434
2024-08-25T02:02:00,0.50,239.446435,56.453947
2024-08-25T02:03:00,0.50,239.537678,56.232650
2024-08-25T02:04:00,0.50,239.627977,56.007669
2024-08-25T02:05:00,0.50,239.727145,55.751799
2024-08-25T02:06:00,0.50,239.812622,55.527204
2024-08-25T02:07:00,0.50,240.849773,55.021884
2024-08-25T02:08:00,0.50,239.960948,55.112702
2024-08-25T02:09:00,0.50,240.044819,54.874457
2024-08-25T02:10:00,0.51,240.118273,54.661021
2024-08-25T02:11:00,0.50,241.088506,54.215231
2024-08-25T02:12:00,0.51,241.144482,54.013161
2024-08-25T02:13:00,0.50,240.196143,54.161491
2024-08-25T02:14:00,0.51,239.328293,50.357878
2024-08-25T02:15:00,0.51,239.313804,50.159742
2024-08-25T02:16:00,0.51,239.374844,49.961089
2024-08-25T02:17:00,0.51,239.403522,49.759007
2024-08-25T02:18:00,0.50,239.417751,49.564417
2024-08-25T02:19:00,0.51,241.498559,52.596303
2024-08-25T02:20:00,0.51,240.608171,52.647795
2024-08-25T02:21:00,0.51,240.636725,52.449934
2024-08-25T02:22:00,0.51,240.659960,52.251438
