Date time,Precipitable Water Vapor [mm],Telescope Azimuth [deg],Telescope Elevation [deg]
2024-09-04T00:00:00,1.06,179.987139,59.971693
2024-09-04T00:01:00,1.05,179.987131,59.971712
2024-09-04T00:02:00,1.06,179.987126,59.971723
2024-09-04T00:03:00,1.08,223.727040,71.114702
2024-09-04T00:04:00,1.07,224.265766,70.954611
2024-09-04T00:05:00,1.05,224.541945,70.793711
2024-09-04T00:06:00,1.06,224.862391,70.631513
2024-09-04T00:07:00,1.05,225.225104,70.467949
2024-09-04T00:08:00,1.06,225.730793,70.303784
2024-09-04T00:09:00,1.05,226.141769,70.138646
2024-09-04T00:10:00,1.06,225.574324,70.464624
2024-09-04T00:11:00,1.05,225.493934,70.352780
2024-09-04T00:12:00,1.03,225.845518,70.187742
2024-09-04T00:13:00,1.07,227.263654,69.467997
2024-09-04T00:14:00,1.05,227.580698,69.298214
2024-09-04T00:15:00,1.04,227.890891,69.127623
2024-09-04T00:16:00,1.02,260.540899,69.339161
2024-09-04T00:17:00,1.01,260.683065,69.111577
2024-09-04T00:18:00,1.04,260.579390,68.884031
2024-09-04T00:19:00,1.04,260.589122,68.660356
2024-09-04T00:20:00,1.03,260.541717,68.429168
2024-09-04T00:21:00,1.03,260.539017,68.201455
2024-09-04T00:22:00,1.03,260.668739,67.973879
2024-09-04T00:23:00,1.02,260.574776,67.746303
2024-09-04T00:24:00,1.03,260.568596,67.526226
2024-09-04T00:25:00,1.05,260.518285,67.291165
2024-09-04T00:26:00,1.04,260.510709,67.063867
2024-09-04T00:27:00,1.04,260.502157,66.836205
2024-09-04T00:28:00,1.05,260.492688,66.608635
2024-09-04T00:29:00,1.03,260.490631,89.750066
2024-09-04T00:30:00,1.03,260.490620,89.750069
2024-09-04T00:31:00,1.03,260.490612,89.750093
2024-09-04T00:32:00,1.02,260.490620,89.750077
2024-09-04T00:33:00,1.02,260.490625,89.750082
2024-09-04T00:34:00,1.01,202.274602,78.492727
2024-09-04T00:35:00,1.00,-76.744489,78.268581
2024-09-04T00:36:00,1.01,-77.091247,78.043623
2024-09-04T00:37:00,1.01,-77.427616,77.818705
2024-09-04T00:38:00,1.01,-77.752205,77.593349
2024-09-04T00:39:00,1.01,-78.063930,77.376969
2024-09-04T00:40:00,1.00,-78.374083,77.141912
2024-09-04T00:41:00,1.00,-78.671112,76.915702
2024-09-04T00:42:00,0.99,-78.960429,76.689636
2024-09-04T00:43:00,0.98,-79.240913,76.462978
2024-09-04T00:44:00,0.96,-79.514131,76.236082
2024-09-04T00:45:00,0.95,-79.779814,76.009209
2024-09-04T00:46:00,0.95,-80.039680,75.781790
2024-09-04T00:47:00,0.95,-80.290572,75.554825
2024-09-04T00:48:00,0.94,-80.537165,75.327170
2024-09-04T00:49:00,0.95,-80.777414,75.099571
2024-09-04T00:50:00,0.95,-81.011443,74.871577
2024-09-04T00:51:00,0.92,-81.239377,74.643985
2024-09-04T00:52:00,0.91,-81.462709,74.415645
2024-09-04T00:53:00,0.90,-81.680933,74.187521
2024-09-04T00:54:00,0.90,-81.894420,73.959179
2024-09-04T00:55:00,0.89,-82.103930,73.730751
2024-09-04T00:56:00,0.89,-82.307876,73.502426
2024-09-04T00:57:00,0.88,-82.507749,73.273577
2024-09-04T00:58:00,0.89,-82.704183,73.044621
2024-09-04T00:59:00,0.88,-82.889098,72.879213
2024-09-04T01:00:00,0.88,-82.889114,72.879227
2024-09-04T01:01:00,0.86,-82.889122,72.334186
2024-09-04T01:02:00,0.84,-16.443074,15.178439
2024-09-04T01:03:00,0.85,179.530491,15.178404
2024-09-04T01:04:00,0.84,179.530507,15.178398
2024-09-04T01:05:00,0.84,179.530516,15.178369
2024-09-04T01:06:00,0.84,179.530550,15.178347
2024-09-04T01:07:00,0.84,179.530545,15.178353
2024-09-04T01:08:00,0.84,179.530545,15.178334
2024-09-04T01:09:00,0.85,179.530553,15.178334
2024-09-04T01:10:00,0.85,179.530591,15.178337
2024-09-04T01:11:00,0.84,179.530577,15.178334
2024-09-04T01:12:00,0.83,179.530585,15.178326
2024-09-04T01:13:00,0.83,179.530583,15.178302
2024-09-04T01:14:00,0.83,179.530593,15.178307
2024-09-04T01:15:00,0.83,179.530593,15.178304
2024-09-04T01:16:00,0.83,179.530596,15.178278
2024-09-04T01:17:00,0.83,179.530596,15.178278
2024-09-04T01:18:00,0.83,179.530607,15.178264
2024-09-04T01:19:00,0.83,179.530604,15.178262
2024-09-04T01:20:00,0.82,179.530631,15.178254
2024-09-04T01:21:00,0.82,179.530660,15.178278
2024-09-04T01:22:00,0.81,179.530655,15.178264
2024-09-04T01:23:00,0.81,179.530655,15.178254
2024-09-04T01:24:00,0.80,179.530663,15.178256
2024-09-04T01:25:00,0.82,179.530652,15.178240
2024-09-04T01:26:00,0.81,179.530644,15.178237
2024-09-04T01:27:00,0.81,179.530663,15.178245
2024-09-04T01:28:00,0.81,179.530663,15.178227
2024-09-04T01:29:00,0.79,179.530647,15.178221
2024-09-04T01:30:00,0.78,179.530663,15.178213
2024-09-04T01:31:00,0.78,179.530663,15.178213
2024-09-04T01:32:00,0.77,179.530655,15.178211
2024-09-04T01:33:00,0.76,179.530647,15.178186
2024-09-04T01:34:00,0.75,179.530658,15.178186
2024-09-04T01:35:00,0.76,179.530658,15.178192
2024-09-04T01:36:00,0.75,179.530652,15.178152
2024-09-04T01:37:00,0.75,179.530652,15.178160
2024-09-04T01:38:00,0.76,179.530644,15.178149
2024-09-04T01:39:00,0.76,179.530647,15.178149
2024-09-04T01:40:00,0.76,179.530639,15.178138
2024-09-04T01:41:00,0.75,179.530676,15.178146
2024-09-04T01:42:00,0.75,179.530693,15.178149
2024-09-04T01:43:00,0.75,179.530676,15.178130
2024-09-04T01:44:00,0.75,179.530671,15.178117
2024-09-04T01:45:00,0.75,179.530658,15.178138
2024-09-04T01:46:00,0.75,179.530647,15.178138
2024-09-04T01:47:00,0.75,179.530650,15.178135
2024-09-04T01:48:00,0.76,179.530666,15.178135
2024-09-04T01:49:00,0.75,179.530663,15.178130
2024-09-04T01:50:00,0.76,179.530644,15.178133
2024-09-04T01:51:00,0.76,179.530642,15.178130
2024-09-04T01:52:00,0.76,179.530644,15.178130
2024-09-04T01:53:00,0.77,179.530636,15.178119
2024-09-04T01:54:00,0.78,179.530652,15.178133
2024-09-04T01:55:00,0.77,179.530639,15.178122
2024-09-04T01:56:00,0.78,179.530634,15.178127
2024-09-04T01:57:00,0.78,179.530628,15.178138
2024-09-04T01:58:00,0.78,179.530639,15.178138
2024-09-04T01:59:00,0.78,179.530634,15.178141
2024-09-04T02:00:00,0.78,179.530623,15.178141
2024-09-04T02:01:00,0.78,179.530631,15.178146
2024-09-04T02:02:00,0.78,179.530634,15.178141
2024-09-04T02:03:00,0.77,179.530615,15.178122
2024-09-04T02:04:00,0.77,179.530634,15.178127
2024-09-04T02:05:00,0.77,179.530636,15.178130
2024-09-04T02:06:00,0.76,179.530628,15.178135
2024-09-04T02:07:00,0.76,179.530620,15.178135
2024-09-04T02:08:00,0.76,179.530609,15.178114
2024-09-04T02:09:00,0.76,179.530617,15.178111
2024-09-04T02:10:00,0.77,179.530623,15.178138
2024-09-04T02:11:00,0.77,179.530612,15.178119
2024-09-04T02:12:00,0.77,179.530617,15.178122
2024-09-04T02:13:00,0.77,179.530628,15.178127
2024-09-04T02:14:00,0.77,179.530599,15.178119
2024-09-04T02:15:00,0.77,179.530609,15.178119
2024-09-04T02:16:00,0.78,179.530607,15.178119
2024-09-04T02:17:00,0.78,179.530601,15.178130
2024-09-04T02:18:00,0.78,179.530612,15.178117
2024-09-04T02:19:00,0.78,179.530617,15.178125
2024-09-04T02:20:00,0.78,179.530628,15.178127
2024-09-04T02:21:00,0.78,179.530609,15.178125
2024-09-04T02:22:00,0.78,179.530617,15.178117
2024-09-04T02:23:00,0.78,179.530607,15.178109
2024-09-04T02:24:00,0.77,179.530609,15.178122
2024-09-04T02:25:00,0.78,179.530612,15.178114
2024-09-04T02:26:00,0.79,179.530620,15.178125
2024-09-04T02:27:00,0.79,179.530617,15.178125
2024-09-04T02:28:00,0.80,179.530615,15.178122
2024-09-04T02:29:00,0.81,179.530620,15.178090
2024-09-04T02:30:00,0.80,179.530620,15.178114
2024-09-04T02:31:00,0.82,179.530628,15.178125
2024-09-04T02:32:00,0.82,179.530639,15.178135
2024-09-04T02:33:00,0.82,179.530631,15.178117
2024-09-04T02:34:00,0.82,179.530634,15.178130
2024-09-04T02:35:00,0.82,179.530626,15.178149
2024-09-04T02:36:00,0.81,179.530626,15.178144
2024-09-04T02:37:00,0.81,180.000033,15.000009
2024-09-04T02:38:00,,180.000043,15.000007
2024-09-04T02:42:00,,180.000033,15.000012
2024-09-04T02:43:00,,180.000027,14.999980
2024-09-04T02:44:00,,180.000033,14.999999
2024-09-04T02:45:00,,180.000033,15.000001
2024-09-04T02:46:00,0.81,180.000019,15.000007
2024-09-04T02:47:00,0.80,180.000033,15.000004
2024-09-04T02:48:00,0.80,180.000038,14.999843
2024-09-04T02:49:00,0.82,-58.702278,48.470344
2024-09-04T02:50:00,0.81,-59.158885,48.270735
2024-09-04T02:51:00,0.81,-59.402779,48.073925
2024-09-04T02:52:00,0.81,-59.631147,47.875215
2024-09-04T02:53:00,0.81,-59.857069,47.676063
2024-09-04T02:54:00,0.82,-60.081725,47.476411
2024-09-04T02:55:00,0.81,-60.304073,47.276160
2024-09-04T02:56:00,0.82,-60.525335,47.075313
