Date time,Precipitable Water Vapor [mm],Telescope Azimuth [deg],Telescope Elevation [deg]
2024-08-06T00:00:00,1.45,75.142284,46.730593
2024-08-06T00:01:00,1.47,74.906690,46.953348
2024-08-06T00:02:00,1.48,74.779164,47.175997
2024-08-06T00:03:00,1.47,74.579885,47.398579
2024-08-06T00:04:00,1.49,74.431050,47.620737
2024-08-06T00:05:00,1.45,74.265267,47.843084
2024-08-06T00:06:00,1.43,74.096876,48.064924
2024-08-06T00:07:00,1.42,73.927286,48.286649
2024-08-06T00:08:00,1.51,73.740691,48.507959
2024-08-06T00:09:00,1.44,73.585677,48.729574
2024-08-06T00:10:00,1.40,73.409680,48.950852
2024-08-06T00:11:00,1.46,73.258244,49.171290
2024-08-06T00:12:00,1.41,73.046085,49.392343
2024-08-06T00:13:00,1.41,-76.007521,36.113469
2024-08-06T00:14:00,1.40,-76.196013,35.889382
2024-08-06T00:15:00,1.41,-76.324542,35.665352
2024-08-06T00:16:00,1.43,-76.460751,35.433875
2024-08-06T00:17:00,1.40,-76.597158,35.220766
2024-08-06T00:18:00,1.41,-76.753495,34.992599
2024-08-06T00:19:00,1.42,-58.991789,42.463770
2024-08-06T00:20:00,1.44,-59.085221,42.265672
2024-08-06T00:21:00,1.43,-59.290194,42.067527
2024-08-06T00:22:00,1.40,-59.567853,41.869257
2024-08-06T00:23:00,1.41,-59.770085,41.670068
2024-08-06T00:24:00,1.40,-59.897045,41.470868
2024-08-06T00:25:00,1.41,-60.096411,41.271004
2024-08-06T00:26:00,1.41,-60.294653,41.070435
2024-08-06T00:27:00,1.41,-60.564746,40.869979
2024-08-06T00:28:00,1.39,-60.760652,40.669109
2024-08-06T00:29:00,1.40,-60.881827,40.467528
2024-08-06T00:30:00,1.40,-61.183487,40.265990
2024-08-06T00:31:00,1.39,-61.339207,40.063825
2024-08-06T00:32:00,1.37,-61.456816,39.861242
2024-08-06T00:33:00,1.36,-61.646106,39.658535
2024-08-06T00:34:00,1.36,-61.908517,39.455262
2024-08-06T00:35:00,1.37,-62.093352,39.251677
2024-08-06T00:36:00,1.36,-62.278888,39.047520
2024-08-06T00:37:00,1.35,-62.391796,38.843433
2024-08-06T00:38:00,1.35,-62.575673,38.638968
2024-08-06T00:39:00,1.36,-62.828631,38.433704
2024-08-06T00:40:00,1.35,-63.009486,38.228415
2024-08-06T00:41:00,1.36,-63.225126,38.022830
2024-08-06T00:42:00,1.33,-63.368119,37.817135
2024-08-06T00:43:00,1.36,-63.546121,37.610605
2024-08-06T00:44:00,1.33,-63.652405,37.404180
2024-08-06T00:45:00,1.33,-63.828222,37.197053
2024-08-06T00:46:00,1.31,-64.072483,36.990065
2024-08-06T00:47:00,1.31,-64.245594,36.782476
2024-08-06T00:48:00,1.30,-64.347789,36.574543
2024-08-06T00:49:00,1.31,-64.520537,36.366345
2024-08-06T00:50:00,1.30,-64.691569,36.158068
2024-08-06T00:51:00,1.29,-64.929125,35.949372
2024-08-06T00:52:00,1.33,-65.132203,35.740680
2024-08-06T00:53:00,1.32,-65.265405,35.531175
2024-08-06T00:54:00,1.32,-65.431397,35.321306
2024-08-06T00:55:00,1.30,-65.597151,35.111601
2024-08-06T00:56:00,1.28,-65.693799,34.901864
2024-08-06T00:57:00,1.31,-65.857201,34.691445
2024-08-06T00:58:00,1.29,-66.087272,34.480639
2024-08-06T00:59:00,1.29,-66.250160,34.269446
2024-08-06T01:00:00,1.29,-66.410618,34.058397
2024-08-06T01:01:00,1.28,-66.503463,33.847120
2024-08-06T01:02:00,1.29,-66.662219,33.635466
2024-08-06T01:03:00,1.28,-66.853741,33.423612
2024-08-06T01:04:00,1.27,-67.067613,33.211275
2024-08-06T01:05:00,1.27,-67.134576,32.999101
2024-08-06T01:06:00,1.28,-67.356389,32.786056
2024-08-06T01:07:00,1.26,-67.511425,32.573441
2024-08-06T01:08:00,1.29,-67.658660,32.360119
2024-08-06T01:09:00,1.29,-67.752917,32.146756
2024-08-06T01:10:00,1.25,-67.905208,31.933327
2024-08-06T01:11:00,1.26,-68.122305,31.719477
2024-08-06T01:12:00,1.28,-68.272497,31.505409
2024-08-06T01:13:00,1.29,-68.422936,31.290878
2024-08-06T01:14:00,1.26,-68.506775,31.076598
2024-08-06T01:15:00,1.26,-109.048136,37.525640
2024-08-06T01:16:00,1.25,-109.139615,37.307832
2024-08-06T01:17:00,1.26,-109.166062,37.090020
2024-08-06T01:18:00,1.27,-109.211569,36.864767
2024-08-06T01:19:00,1.26,-109.252990,36.661868
2024-08-06T01:20:00,1.23,-62.435039,44.901074
2024-08-06T01:21:00,1.25,-62.559729,44.696287
2024-08-06T01:22:00,1.23,-62.800822,44.491494
2024-08-06T01:23:00,1.25,-63.001482,44.286202
2024-08-06T01:24:00,1.23,-63.123402,44.080641
2024-08-06T01:25:00,1.25,-63.321978,43.874637
2024-08-06T01:26:00,1.25,-63.519199,43.668233
2024-08-06T01:27:00,1.24,-63.790940,43.461569
2024-08-06T01:28:00,1.24,-63.984517,43.254706
2024-08-06T01:29:00,1.26,-64.100956,43.047069
2024-08-06T01:30:00,1.23,-64.293101,42.839262
2024-08-06T01:31:00,1.26,-64.482580,42.631583
2024-08-06T01:32:00,1.26,-64.784191,42.422612
2024-08-06T01:33:00,1.27,-64.858728,42.214301
2024-08-06T01:34:00,1.27,-65.045349,42.005078
2024-08-06T01:35:00,1.28,-65.304878,41.795806
2024-08-06T01:36:00,1.27,-65.487980,41.586133
2024-08-06T01:37:00,1.24,-65.595520,41.376091
2024-08-06T01:38:00,1.23,-65.777552,41.166048
2024-08-06T01:39:00,1.24,-65.957512,40.955447
2024-08-06T01:40:00,1.24,-66.210391,40.744380
2024-08-06T01:41:00,1.25,-66.387071,40.533305
2024-08-06T01:42:00,1.24,-66.491462,40.322088
2024-08-06T01:43:00,1.24,-66.776376,40.110224
2024-08-06T01:44:00,1.24,-66.913662,39.898325
2024-08-06T01:45:00,1.24,-67.013970,39.685814
2024-08-06T01:46:00,1.25,-67.187084,39.473455
2024-08-06T01:47:00,1.24,-67.357681,39.260685
2024-08-06T01:48:00,1.22,-67.599300,39.047603
2024-08-06T01:49:00,1.24,-67.767789,38.834205
2024-08-06T01:50:00,1.23,-67.864348,38.620665
2024-08-06T01:51:00,1.22,-68.031348,38.406938
