Date time,Precipitable Water Vapor [mm],Telescope Azimuth [deg],Telescope Elevation [deg]
2024-08-13T00:00:00,0.58,206.166341,56.428366
2024-08-13T00:01:00,0.57,206.327775,56.326612
2024-08-13T00:02:00,0.57,206.500494,56.224040
2024-08-13T00:03:00,0.57,206.729787,56.120679
2024-08-13T00:04:00,0.57,206.917721,56.016637
2024-08-13T00:05:00,0.57,207.144433,55.911973
2024-08-13T00:06:00,0.57,207.349440,55.806299
2024-08-13T00:07:00,0.56,207.552346,55.699836
2024-08-13T00:08:00,0.56,207.752672,55.593062
2024-08-13T00:09:00,0.56,207.931756,55.485290
2024-08-13T00:10:00,0.56,208.071108,55.376872
2024-08-13T00:11:00,0.56,208.296296,55.267752
2024-08-13T00:12:00,0.57,208.491098,55.158005
2024-08-13T00:13:00,0.56,208.683411,55.047464
2024-08-13T00:14:00,0.56,208.902065,54.936460
2024-08-13T00:15:00,0.56,199.474680,55.218219
2024-08-13T00:16:00,0.56,199.834896,55.140800
2024-08-13T00:17:00,0.56,199.756331,55.062804
2024-08-13T00:18:00,0.57,199.968698,54.983762
2024-08-13T00:19:00,0.57,200.180373,54.903968
2024-08-13T00:20:00,0.56,200.678439,54.823511
2024-08-13T00:21:00,0.57,222.435352,70.925107
2024-08-13T00:22:00,0.57,222.710249,70.769324
2024-08-13T00:23:00,0.58,223.108876,70.612580
2024-08-13T00:24:00,0.57,223.486474,70.449423
2024-08-13T00:25:00,0.56,223.856083,70.300788
2024-08-13T00:26:00,0.57,260.709648,77.338412
2024-08-13T00:27:00,0.56,261.002874,77.196923
2024-08-13T00:28:00,0.56,261.061626,76.968895
2024-08-13T00:29:00,0.57,260.894609,76.654889
2024-08-13T00:30:00,0.56,260.948885,76.426979
2024-08-13T00:31:00,0.56,261.216134,76.285410
2024-08-13T00:32:00,0.57,261.261250,76.057223
2024-08-13T00:33:00,0.56,261.302821,75.829023
2024-08-13T00:34:00,0.57,261.341455,75.601298
2024-08-13T00:35:00,0.57,261.377473,75.373036
2024-08-13T00:36:00,0.56,261.203976,75.059570
2024-08-13T00:37:00,0.57,261.238844,74.831586
2024-08-13T00:38:00,0.57,261.269273,74.603903
