Date time,Precipitable Water Vapor [mm],Telescope Azimuth [deg],Telescope Elevation [deg]
2024-09-15T00:00:00,1.70,259.110456,53.873308
2024-09-15T00:01:00,1.72,258.307434,53.826606
2024-09-15T00:02:00,1.70,258.273089,53.600785
2024-09-15T00:03:00,1.68,258.983213,53.212273
2024-09-15T00:04:00,1.70,258.946761,52.990581
2024-09-15T00:05:00,1.69,258.936804,52.767400
2024-09-15T00:06:00,1.65,258.133022,52.697337
2024-09-15T00:07:00,1.65,258.823124,52.297718
2024-09-15T00:08:00,1.66,258.787103,52.051320
2024-09-15T00:09:00,1.65,258.752813,51.814170
2024-09-15T00:10:00,1.67,257.987661,51.794604
2024-09-15T00:11:00,1.62,257.950456,51.569173
2024-09-15T00:12:00,1.63,257.936253,51.343967
2024-09-15T00:13:00,1.60,258.617865,50.921547
2024-09-15T00:14:00,1.58,258.587215,50.712415
2024-09-15T00:15:00,1.54,258.550771,50.498383
2024-09-15T00:16:00,1.62,257.760197,50.441349
2024-09-15T00:17:00,1.51,258.440876,50.005104
2024-09-15T00:18:00,1.58,258.376785,49.785764
2024-09-15T00:19:00,1.57,257.661911,49.765771
2024-09-15T00:20:00,1.55,257.602787,49.540072
2024-09-15T00:21:00,1.60,258.235305,49.126797
2024-09-15T00:22:00,1.59,258.218641,48.903749
2024-09-15T00:23:00,1.56,258.202516,48.682680
2024-09-15T00:24:00,1.62,258.134542,48.464258
2024-09-15T00:25:00,1.63,258.091065,48.243702
2024-09-15T00:26:00,1.58,257.358410,48.188709
2024-09-15T00:27:00,1.57,257.995205,47.770222
2024-09-15T00:28:00,1.56,257.927301,47.544154
2024-09-15T00:29:00,1.59,257.892466,47.332310
2024-09-15T00:30:00,1.58,257.856894,47.118564
2024-09-15T00:31:00,1.62,257.812594,46.885614
2024-09-15T00:32:00,1.60,257.770714,46.643342
2024-09-15T00:33:00,1.58,257.727820,46.399883
2024-09-15T00:34:00,1.61,257.660896,46.167737
2024-09-15T00:35:00,1.63,256.974305,46.164510
2024-09-15T00:36:00,1.63,256.930521,45.939894
2024-09-15T00:37:00,1.67,256.885971,45.715178
2024-09-15T00:38:00,1.65,257.459856,45.272817
2024-09-15T00:39:00,1.61,257.442371,45.049634
2024-09-15T00:40:00,1.58,257.413320,44.830366
2024-09-15T00:41:00,1.63,257.347716,44.612247
2024-09-15T00:42:00,1.60,257.272188,44.395235
2024-09-15T00:43:00,1.60,256.615858,44.368031
2024-09-15T00:44:00,1.64,256.570271,44.143595
2024-09-15T00:45:00,1.58,257.128949,43.737561
2024-09-15T00:46:00,1.59,257.084030,43.517165
2024-09-15T00:47:00,1.59,258.859522,52.475607
2024-09-15T00:48:00,1.56,258.752873,52.249114
