Date time,Precipitable Water Vapor [mm],Telescope Azimuth [deg],Telescope Elevation [deg]
2024-09-08T00:00:00,0.51,9.165092,65.437312
2024-09-08T00:01:00,0.51,8.558307,65.469937
2024-09-08T00:02:00,0.51,7.968441,65.506036
2024-09-08T00:03:00,0.51,-131.006256,68.479153
2024-09-08T00:04:00,0.51,-130.719079,68.309328
2024-09-08T00:05:00,0.51,-130.467019,68.130379
2024-09-08T00:06:00,0.51,-130.169942,67.958188
2024-09-08T00:07:00,0.51,-129.539715,67.737115
2024-09-08T00:08:00,0.50,-129.172920,67.584232
2024-09-08T00:09:00,0.50,-129.025157,67.391603
2024-09-08T00:10:00,0.49,-129.062975,67.172096
2024-09-08T00:11:00,0.49,-128.979471,66.973547
2024-09-08T00:12:00,0.49,-128.615969,66.817006
2024-09-08T00:13:00,0.49,-128.229474,66.668115
2024-09-08T00:14:00,0.49,-127.757078,66.531309
2024-09-08T00:15:00,0.49,-127.650876,66.333975
2024-09-08T00:16:00,0.48,-127.567242,66.136944
2024-09-08T00:17:00,0.48,-127.635330,65.917177
2024-09-08T00:18:00,0.48,-127.445642,65.733977
2024-09-08T00:19:00,0.48,-126.995799,65.593214
2024-09-08T00:20:00,0.48,-126.653574,65.435949
2024-09-08T00:21:00,0.47,-126.301873,65.279165
2024-09-08T00:22:00,0.47,-126.312037,65.067260
2024-09-08T00:23:00,0.48,-126.249607,64.869231
2024-09-08T00:24:00,0.47,-126.269782,64.656724
2024-09-08T00:25:00,0.48,-125.945967,64.496551
2024-09-08T00:26:00,0.48,-125.467773,64.356890
2024-09-08T00:27:00,0.48,-125.200915,64.187487
2024-09-08T00:28:00,0.48,-125.139487,63.987004
2024-09-08T00:29:00,0.48,-125.230325,63.770488
2024-09-08T00:30:00,0.48,-125.205160,63.569665
2024-09-08T00:31:00,0.47,-124.907305,63.401256
2024-09-08T00:32:00,0.47,-124.648412,63.230958
2024-09-08T00:33:00,0.47,-124.218890,63.081451
2024-09-08T00:34:00,0.46,-124.153174,62.882747
2024-09-08T00:35:00,0.46,-124.132885,62.682501
2024-09-08T00:36:00,0.46,-124.270684,62.463124
2024-09-08T00:37:00,0.46,-124.131846,62.274348
2024-09-08T00:38:00,0.47,-123.732738,62.120121
2024-09-08T00:39:00,0.46,-123.435823,61.952563
2024-09-08T00:40:00,0.45,-123.269069,61.680779
2024-09-08T00:41:00,0.45,-123.454247,61.406967
2024-09-08T00:42:00,0.44,-123.289015,61.181410
2024-09-08T00:43:00,0.44,-123.129205,60.956105
2024-09-08T00:44:00,0.43,-122.997784,60.784795
2024-09-08T00:45:00,0.43,-122.842280,60.569776
2024-09-08T00:46:00,0.43,-122.706326,60.377315
2024-09-08T00:47:00,0.43,-122.571311,60.182688
2024-09-08T00:48:00,0.42,-122.453835,60.019289
2024-09-08T00:49:00,0.42,-122.314246,59.797549
2024-09-08T00:50:00,0.42,-122.201209,59.636629
2024-09-08T00:51:00,0.42,-122.093722,59.485473
2024-09-08T00:52:00,0.43,-121.961134,59.261357
2024-09-08T00:53:00,0.42,-121.853747,59.099305
2024-09-08T00:54:00,0.42,-121.749904,58.942936
2024-09-08T00:55:00,0.42,-121.626246,58.722585
2024-09-08T00:56:00,0.42,-121.524168,58.560035
2024-09-08T00:57:00,0.42,-121.422916,58.394630
2024-09-08T00:58:00,0.41,-121.306823,58.174895
2024-09-08T00:59:00,0.42,-121.209887,58.011834
2024-09-08T01:00:00,0.41,-121.116056,57.854665
2024-09-08T01:01:00,0.40,-121.005141,57.629174
2024-09-08T01:02:00,0.40,-120.912133,57.461178
2024-09-08T01:03:00,0.40,-120.808232,57.269534
2024-09-08T01:04:00,0.40,-120.715697,57.066119
2024-09-08T01:05:00,0.40,-120.615905,56.871991
2024-09-08T01:06:00,0.40,-120.515928,56.644242
2024-09-08T01:07:00,0.40,-120.431466,56.484017
2024-09-08T01:08:00,0.39,-120.612248,81.930735
2024-09-08T01:09:00,0.39,-120.612235,33.621905
2024-09-08T01:10:00,0.39,-120.612232,19.471237
2024-09-08T01:11:00,0.38,-120.318351,55.575436
2024-09-08T01:12:00,0.38,-120.249737,55.369263
