date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-09-15T06:22:50,0.99,0.02,36.0,-10.5,18.4,44,45.5,65.7,94.8,nan,nan,0.0,0.98,35.16,65.99
