date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-09-15T21:53:37,0.62,0.00,52.8,-1.7,7.8,42,8.0,12.0,15.3,nan,nan,0.0,0.62,62.68,21.00
