date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-07-18T05:20:54,0.54,0.01,53.6,-3.0,6.3,43,15.6,24.1,32.7,35.2,nan,0.0,0.54,92.12,35.70
