date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-10-14T01:40:34,0.68,0.01,67.9,-0.9,2.0,48,28.3,42.0,47.6,nan,nan,0.0,0.69,23.93,37.26
