date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-08-17T11:25:57,1.96,0.01,69.0,-6.1,7.5,46,27.9,35.7,43.8,nan,nan,0.0,1.94,21.56,48.53
