date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-10-30T14:02:31,1.8,0.04,50.1,3.0,9.0,44,97.0,148.2,207.1,nan,nan,0.0,1.78,75.21,242.81
