date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-07-06T01:40:27,1.8,0.06,41.2,-5.5,6.9,44,79.8,144.1,257.7,249.7,nan,0.0,1.83,60.56,290.54
