date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-10-06T10:46:29,4.87,0.03,59.6,1.1,5.1,46,129.9,126.3,129.9,nan,nan,0.0,4.77,44.11,130.37
