date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-11-06T04:15:06,0.3,0.00,58.0,-0.2,4.1,41,10.6,14.0,32.8,nan,nan,0.0,0.30,68.54,15.78
