date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-09-22T23:59:16,1.19,0.01,65.2,-1.0,8.5,45,17.6,25.5,30.9,nan,nan,0.0,1.18,15.90,25.84
