date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-11-18T01:34:27,2.33,0.03,62.8,0.5,3.7,47,81.6,134.3,248.1,nan,nan,0.0,2.26,61.40,158.44
