date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-08-04T21:13:10,1.86,0.14,71.8,-5.5,14.3,43,146.8,308.2,596.5,963.9,nan,0.0,1.77,195.45,0.00
