date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-07-20T03:39:53,2.06,0.03,55.0,-2.0,4.8,44,62.5,91.3,113.0,126.3,nan,0.0,2.12,153.11,125.96
