date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-09-24T11:39:47,3.66,0.02,41.4,-2.7,5.1,48,94.1,92.0,109.0,nan,nan,0.0,3.62,43.32,91.01
