date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-07-13T04:23:28,0.24,0.01,83.6,-13.5,9.0,37,27.0,29.2,28.6,30.4,nan,0.0,0.24,121.99,32.21
