date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-09-26T01:05:04,1.34,0.02,41.0,-8.4,7.4,48,47.7,81.3,115.2,nan,nan,0.0,1.29,37.49,73.95
