date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-07-03T14:19:34,0.58,0.01,60.8,5.7,2.9,42,14.5,20.3,22.0,30.7,nan,0.0,0.59,60.26,26.64
