date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-07-01T20:42:50,0.28,0.01,55.6,2.0,6.3,42,15.4,23.0,29.2,27.9,nan,0.0,0.28,59.98,59.77
