date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-07-01T19:42:20,0.33,0.02,50.4,3.0,6.4,43,29.4,54.5,96.6,76.7,nan,0.0,0.33,104.20,88.04
