date,PWV,seeing,elevation,Tamb,Wind,nant,path_rms0,path_rms100,path_rms300,path_rms1000,path_rms3000,path_rms10000,PWVM,dry_phaserms,wet_phaserms
2024-07-31T20:56:29,0.74,0.04,65.6,-1.7,12.4,42,53.3,101.4,186.3,216.7,nan,0.0,0.77,130.21,238.25
